Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Latitude,Longitude,Heading,Sms_Code,Stop_Area,Virtual_Bus_Stop
HC29,HAIL & RIDE SECTION,523698,165806,51.37731551,-0.222469697,142,57087,JC38,1
HC3,HAIL & RIDE SECTION,546446,171778,51.42557073,0.106663811,215,53547,EK39,1
HC30,HAIL & RIDE SECTION,524920,165291,51.37241892,-0.205099951,38,47258,JC45,1
HC31,HAIL & RIDE SECTION,525654,165188,51.37133114,-0.194595579,108,49550,J921,1
HC32,HAIL & RIDE SECTION,526400,164364,51.36375927,-0.184175814,343,47789,J734,1
HC33,HAIL & RIDE SECTION,527703,164548,51.36512157,-0.165401464,172,77397,J026,1
HC34,HAIL & RIDE SECTION,527366,163827,51.35871681,-0.170498486,200,53389,J117,1
HC35,HAIL & RIDE SECTION,525590,190131,51.59553415,-0.186641775,215,47380,TS16,1
HC37,HAIL & RIDE SECTION,528075,194528,51.6344932,-0.14917431,237,51570,TP14,1
HC38,HAIL & RIDE SECTION,528871,192069,51.61221095,-0.138582592,237,73795,UD10,1
HC39,HAIL & RIDE SECTION,526466,190851,51.60180934,-0.173740727,70,52188,TV14,1
HC4,HAIL & RIDE SECTION,547289,172074,51.42801224,0.118904776,30,58629,EK40,1
HC40,HAIL & RIDE SECTION,529239,192334,51.61450828,-0.133172486,20,58525,UD35,1
HC41,HAIL & RIDE SECTION,528543,194372,51.63298437,-0.142472305,146,76360,TP16,1
HC42,HAIL & RIDE SECTION,529117,195834,51.64599265,-0.133642865,342,54623,UA11,1
HC43,HAIL & RIDE SECTION,529069,194810,51.63680046,-0.134714074,230,57809,U917,1
HC44,HAIL & RIDE SECTION,533172,198363,51.66777537,-0.074100354,119,74601,UG07,1
HC45,HAIL & RIDE SECTION,531395,199709,51.6802907,-0.099277069,253,51818,UG14,1
HC46,HAIL & RIDE SECTION,528450,159947,51.32359892,-0.156336508,331,71491,J401,1
HC47,HAIL & RIDE SECTION,529547,159706,51.32118397,-0.140687568,47,55053,H618,1
HC48,HAIL & RIDE SECTION,528870,159968,51.32369265,-0.150303953,313,71696,J403,1
HC49,HAIL & RIDE SECTION,510712,182779,51.53256903,-0.403681377,15,75644,P018,1
HC5,HAIL & RIDE SECTION,547556,172465,51.43145647,0.122905918,98,52996,EK44,1
HC50,HAIL & RIDE SECTION,510836,182343,51.52862551,-0.402031463,317,52529,P014,1
HC51,HAIL & RIDE SECTION,513623,184187,51.54464676,-0.361272305,207,77252,QK28,1
HC52,HAIL & RIDE SECTION,513242,184367,51.54634133,-0.366706928,293,75316,QK27,1
HC53,HAIL & RIDE SECTION,546404,170221,51.41158952,0.105416854,197,48064,F225,1
HC54,HAIL & RIDE SECTION,525120,166433,51.38263947,-0.201825536,228,47633,JB11,1
HC55,HAIL & RIDE SECTION,525765,165405,51.37325701,-0.19292477,126,50937,J907,1
HC56,HAIL & RIDE SECTION,524305,163287,51.35454127,-0.214632614,343,51236,J644,1
HC57,HAIL & RIDE SECTION,525877,163684,51.35776344,-0.191925785,347,54755,J737,1
HC58,HAIL & RIDE SECTION,525767,167643,51.39337217,-0.192103402,332,54520,LD15,1
HC59,HAIL & RIDE SECTION,529210,162715,51.34830565,-0.144429777,225,71008,J321,1
HC6,HAIL & RIDE SECTION,547327,174191,51.44702666,0.120332071,349,54085,EG29,1
HC60,HAIL & RIDE SECTION,528533,163540,51.35587435,-0.15384858,183,75902,J112,1
HC61,HAIL & RIDE SECTION,527658,163123,51.35232362,-0.166559148,258,56424,J114,1
HC62,HAIL & RIDE SECTION,526898,162622,51.34799081,-0.177647116,299,56311,J118,1
HC63,HAIL & RIDE SECTION,526746,166027,51.37862946,-0.178614812,37,53350,JA25,1
HC64,HAIL & RIDE SECTION,526391,164888,51.36847109,-0.184118711,190,73647,J927,1
HC65,HAIL & RIDE SECTION,525298,162110,51.34374388,-0.200792376,174,55885,J631,1
HC66,HAIL & RIDE SECTION,528063,163336,51.35414693,-0.160669015,355,77115,J111,1
HC67,HAIL & RIDE SECTION,528801,164100,51.36084694,-0.149798552,65,71928,J216,1
HC68,HAIL & RIDE SECTION,529790,163137,51.35196638,-0.135951238,353,71548,J305,1
HC69,HAIL & RIDE SECTION,518436,169598,51.41252302,-0.296781929,269,53530,K044,1
HC7,HAIL & RIDE SECTION,547255,168454,51.39548996,0.116912449,194,50719,F116,1
HC70,HAIL & RIDE SECTION,519741,168824,51.40529171,-0.278285276,192,72802,K414,1
HC71,HAIL & RIDE SECTION,521172,167999,51.39757221,-0.258001393,35,75773,K321,1
HC72,HAIL & RIDE SECTION,522369,167455,51.39242552,-0.24098929,57,58761,KA32,1
HC73,HAIL & RIDE SECTION,522826,168401,51.40082978,-0.234095956,318,52089,LJ16,1
HC74,HAIL & RIDE SECTION,525589,168598,51.40199533,-0.194322742,176,59367,LC23,1
HC75,HAIL & RIDE SECTION,524858,169578,51.41096522,-0.204482214,351,57434,LC24,1
HC76,HAIL & RIDE SECTION,522824,167794,51.39537426,-0.23433483,226,48685,LJ18,1
HC77,HAIL & RIDE SECTION,521756,167148,51.38979796,-0.249901831,273,53555,KA35,1
HC78,HAIL & RIDE SECTION,520521,168239,51.39986817,-0.26727419,341,73703,K308,1
HC79,HAIL & RIDE SECTION,519617,169339,51.40994701,-0.27989364,44,55556,K208,1
HC8,HAIL & RIDE SECTION,547822,166400,51.37688424,0.124202385,146,73887,F024,1
HC80,HAIL & RIDE SECTION,518028,171384,51.42866189,-0.302051651,20,56576,K032,1
HC81,HAIL & RIDE SECTION,546737,176450,51.46748027,0.112784426,274,53895,E821,1
HC82,HAIL & RIDE SECTION,548230,176307,51.46580607,0.134205371,103,71438,EB16,1
HC83,HAIL & RIDE SECTION,547633,174606,51.45067631,0.124905956,288,77048,EG25,1
HC84,HAIL & RIDE SECTION,545160,173546,51.44178999,0.088902442,223,71316,EM17,1
HC85,HAIL & RIDE SECTION,543515,172765,51.43519059,0.064930308,168,50836,GC18,1
HC86,HAIL & RIDE SECTION,546668,174355,51.44867152,0.110922657,356,56849,EA25,1
HC87,HAIL & RIDE SECTION,548664,174502,51.44947195,0.139690517,157,48357,EF15,1
HC88,HAIL & RIDE SECTION,523489,196194,51.6504927,-0.21482371,39,58631,TH17,1
HC89,HAIL & RIDE SECTION,524309,196749,51.65530021,-0.20277859,196,59399,TJ47,1
HC9,HAIL & RIDE SECTION,544763,164633,51.36179298,0.079556239,235,76555,F624,1
HC90,HAIL & RIDE SECTION,526130,195464,51.64334527,-0.176928872,202,47853,TM57,1
HC91,HAIL & RIDE SECTION,528092,196229,51.64977722,-0.148305965,69,75809,UA16,1
HC92,HAIL & RIDE SECTION,527031,195678,51.64506579,-0.163835365,300,73537,TN28,1
HC93,HAIL & RIDE SECTION,525785,195824,51.64665815,-0.1817833,298,50782,TM55,1
HC94,HAIL & RIDE SECTION,524136,196470,51.65283084,-0.205377517,128,51911,TJ04,1
HC95,HAIL & RIDE SECTION,523222,195585,51.64507765,-0.21889607,304,74880,TH11,1
HC96,HAIL & RIDE SECTION,522702,177827,51.48558053,-0.232609453,93,75236,M422,1
HC97,HAIL & RIDE SECTION,521610,176543,51.47427543,-0.24877279,204,47611,M430,1
HC98,HAIL & RIDE SECTION,525783,188314,51.57916015,-0.184507842,330,76771,T016,1
HC99,HAIL & RIDE SECTION ENDS HERE,525077,187898,51.57557832,-0.194840628,239,55491,T001,1
HF010,IMPERIAL WHARF STN # / CHELSEA HARBOUR,526280,176741,51.47503179,-0.181488096,324,47362,6F04,0
HF020,SHEPHERDS BUSH GREEN,523346,179822,51.50337184,-0.222640678,338,52350,6601,0
LE108,TOBACCO DOCK,534821,180706,51.50869543,-0.057051084,167,73119,B607,0
LE116,THE HIGHWAY,534224,180624,51.50810061,-0.065680577,151,48668,B604,0
LE122,TOBACCO DOCK,534806,180719,51.50881584,-0.05726215,347,53647,B607,0
LE123,DEVALLS CLOSE,543482,180915,51.50844054,0.067765644,275,74984,AK09,0
LE124,CYPRUS STATION [DLR],543431,180931,51.50859727,0.06703769,95,72177,AK08,0
LE126,BEAL ROAD,543433,186850,51.56178839,0.069478247,353,75904,X005,0
LE128,BECONTREE HEATH BUS STATION,549223,186863,51.56040283,0.152960728,197,76494,WA16,0
LE129,LANGDON PARK STATION [DLR],537856,181400,51.51420007,-0.013069284,161,51932,BP27,0
LE130,LANGDON PARK STATION [DLR],537853,181369,51.5139222,-0.01312462,345,77740,BP27,0
LE131,DEVONS ROAD STATION [DLR],537547,182326,51.52259744,-0.017158578,344,55059,BP30,0
LE132,DEVONS ROAD STATION [DLR],537566,182293,51.52229624,-0.016897742,166,52595,BP30,0
LE133,BOW ROAD,537344,182803,51.52693369,-0.019897093,339,48519,BE14,0
LE134,GOBIANS FARM,549097,190919,51.59688352,0.152866414,252,55713,VE33,0
LE135,MERCURY GARDENS,551490,188982,51.57883944,0.186556834,149,47576,VA10,0
LE136,COVENTRY ROAD,543424,186930,51.5625096,0.06938113,159,77884,X005,0
LE138,NORTH STREET,544037,184120,51.53710125,0.077068754,265,53879,W408,0
LE139,WANSTEAD PARK STATION #,540516,185531,51.55066923,0.026892712,184,52073,AB02,0
LE140,TOBACCO DOCK,534757,180751,51.50911513,-0.057955638,80,54137,B603,0
LE142,BARKING TOWN CENTRE,544238,184175,51.53754418,0.079987736,255,56790,W404,0
LE146,REDBRIDGE LANE WEST,541544,188307,51.5753593,0.042829149,278,49319,X913,0
LE147,HAINAULT HEALTH CENTRE,545798,192038,51.60780284,0.105731227,99,57508,XM18,0
LE148,HAINAULT HEALTH CENTRE,545752,192036,51.60779678,0.105066509,284,75135,XM18,0
LE150,MANFORD PRIMARY SCHOOL,545487,192101,51.60844943,0.10126892,286,54178,XM19,0
LE151,TINE ROAD,545278,192272,51.61004006,0.098323387,333,56280,XM20,0
LE152,BROCKET WAY,545156,192512,51.61222825,0.09666195,331,52370,SZ27,0
LE153,TINE ROAD,545273,192305,51.6103379,0.0982649,153,76922,XM20,0
LE154,BROCKET WAY,545186,192478,51.61191498,0.097080878,153,53615,SZ27,0
LE155,GRANGE HILL STATION <>,544917,192571,51.61282002,0.093236667,243,54054,SZ05,0
LE156,MILLWELL CRESCENT,544622,192427,51.61160186,0.088919203,65,75264,SZ06,0
LE157,MILLWELL CRESCENT,544663,192436,51.6116722,0.089514698,242,77118,SZ06,0
LE158,GRANGE HILL STATION <>,544880,192562,51.61274867,0.092698888,63,47557,SZ05,0
LE159,ST WINIFRED'S CHURCH,544398,192334,51.61082363,0.085647742,241,56701,SZ07,0
LE160,ST WINIFRED'S CHURCH,544296,192286,51.61041844,0.084155769,60,53270,SZ07,0
LE161,MANFORD PRIMARY SCHOOL,545568,192095,51.60837458,0.102435463,105,56856,XM19,0
LE162,STAR LANE DLR STN / STAR PRIMARY SCHOOL,539284,182105,51.52018556,0.007777746,88,48991,A405,0
LE164,STAR PRIMARY SCHOOL,539408,182056,51.5197146,0.009544634,296,56929,A535,0
LE165,MALMESBURY TERRACE,539607,181810,51.51745466,0.012313818,175,53822,A534,0
LE166,MALMESBURY TERRACE,539594,181847,51.51779039,0.012141216,356,49428,A534,0
LE167,WEST HAM STATION <> # DLR,539176,182840,51.5268176,0.006512355,179,51997,A307,0
LE168,SOUTH QUAY STATION DLR,537940,179763,51.49946771,-0.012499795,100,47670,BH02,0
LE169,SOUTH QUAY STATION DLR,537892,179759,51.49944348,-0.013192516,282,75823,BH02,0
LE171,BARKING STATION <> #,544495,184405,51.53954534,0.083785604,36,50989,W402,0
LE172,BARKING STATION <> #,544496,184386,51.53937434,0.083792214,215,53272,W401,0
LE173,SUNNINGDALE AVENUE,544484,183959,51.53554017,0.083444001,153,49800,W407,0
LE174,BROADWAY THEATRE,544180,183856,51.5346923,0.079021275,328,71346,W411,0
LE175,WENNINGTON HALL FARM,554477,180944,51.50580207,0.226106794,92,54748,V104,0
LE176,WENNINGTON GREEN,554124,180959,51.50603325,0.221030522,95,49665,V103,0
LE177,KENT VIEW,553801,180970,51.50622011,0.216384423,275,71947,V102,0
LE178,KENT VIEW,553836,180976,51.50626449,0.21689101,95,53152,V102,0
LE179,EASTWOOD DRIVE,553134,181539,51.51151419,0.207027297,326,49681,V025,0
LE180,BROOK WAY,552852,181923,51.51504112,0.203132762,106,74550,V024,0
LE181,BROOK WAY,552709,181958,51.51539431,0.201088434,289,59215,V024,0
LE182,FERRO ROAD,552452,182029,51.51610172,0.197417782,279,75717,V023,0
LE186,CABOT SQUARE,537198,180369,51.50509454,-0.022948251,99,57673,BN06,0
LE190,COLUMBUS COURTYARD,537169,180349,51.50492183,-0.023373659,279,59532,BN06,0
LE193,WESTFERRY CIRCUS,537031,180339,51.50486545,-0.025364875,278,73715,BN05,0
LE195,DAGENHAM ASDA,548783,183432,51.52968769,0.145166346,168,76426,WG15,0
LE213,BENDISH ROAD,542369,184110,51.5374346,0.053028222,347,57811,AE11,0
LE214,STRAIT ROAD,542171,181038,51.50987733,0.048935054,352,73598,AL01,0
LE215,KINGSFORD WAY,542782,181681,51.51550168,0.057995015,94,74241,AJ06,0
LE216,KINGSFORD WAY,542696,181677,51.51548746,0.05675469,274,53460,AJ06,0
LE217,RIVERSIDE INDUSTRIAL ESTATE,546693,182783,51.52440248,0.114784463,91,76624,W009,0
LE218,GALLIONS CLOSE,546354,182787,51.52452639,0.109902536,91,49355,W010,0
LE219,CROSSNESS ROAD,546047,182794,51.52466879,0.105482812,91,54693,W011,0
LE220,RADFORD WAY,545749,182799,51.52479072,0.101191882,91,59498,W012,0
LE221,THAMES ROAD,546939,182697,51.5235657,0.118292416,182,59090,W008,0
LE222,BENNETTS CASTLE LANE,547468,186535,51.557917,0.12752123,80,56843,WB06,0
LE223,FIVE ELMS SCHOOL,548751,186184,51.55442596,0.145868665,218,72825,WA08,0
LE224,OGLETHORPE ROAD,548952,186218,51.55467844,0.148780482,176,75515,WA23,0
LE225,FREE TRADE WHARF,535681,180841,51.50970283,-0.044613129,72,72270,B404,0
LE226,BARKINGSIDE STATION <>,544487,189716,51.58727443,0.085853785,294,55125,XH09,0
LE235,BILLINGSGATE MARKET,538159,180473,51.50579504,-0.009068254,7,58378,BH03,0
LE236,BILLINGSGATE MARKET,538174,180462,51.50569251,-0.008856548,193,48386,BH03,0
LE237,WHIPPS CROSS HOSP / OUTPATIENTS,538942,188317,51.5760966,0.005304815,316,75306,YE09,0
LE238,WHIPPS CROSS HOSPITAL / OUTPATIENTS,538875,188412,51.57696686,0.004376031,141,50349,YE09,0
LE239,WHIPPS CROSS HOSPITAL / MAIN ENTRANCE,538785,188641,51.57904703,0.003168429,274,50166,YE08,0
LE240,WHIPPS CROSS HOSPITAL / MAIN ENTRANCE,538799,188655,51.5791694,0.003375901,94,58819,YE08,0
LE243,ROUNTON ROAD,537455,182580,51.52490256,-0.018384855,156,49946,BE11,0
LE244,ROUNTON ROAD,537454,182559,51.52471408,-0.018407457,336,49723,BE11,0
LE245,CRANWELL CLOSE,537610,182120,51.52073075,-0.016331439,159,47026,BP29,0
LE246,CHRISP STREET MARKET,537945,181078,51.5112845,-0.01191337,165,51529,BP26,0
LE247,FAWE STREET,537763,181642,51.51639763,-0.014314235,172,76397,BP28,0
LE248,FAWE STREET,537750,181639,51.51637384,-0.014502666,352,71831,BP28,0
LE249,CRANWELL CLOSE,537610,182092,51.52047911,-0.016342376,340,47429,BP29,0
LE250,CHRISP STREET MARKET,537930,181091,51.511405,-0.012124325,345,47275,BP26,0
LE255,WINGLETYE LANE,555101,188090,51.56984217,0.238240608,96,71950,VC32,0
LE258,NELMES ROAD,554289,188053,51.56973251,0.22651605,270,58433,VC31,0
LE259,NELMES ROAD,554279,188065,51.56984308,0.226377129,87,58784,VC31,0
LE260,BUTTS GREEN ROAD,553959,188042,51.56972389,0.221752918,255,58172,VC30,0
LE261,BUTTS GREEN ROAD,553979,188058,51.5698622,0.222048313,80,59345,VC30,0
LG01,PRIORY ROAD,524101,164755,51.36778079,-0.217048709,119,72914,JC23,0
LG02,MERTON ABBEY,526423,170132,51.4155978,-0.181791289,265,76318,LB08,0
LG03,MERTON ABBEY,526447,170134,51.41561042,-0.181445596,265,54679,LB08,0
LG04,WANDSWORTH TOWN STATION #,526007,175126,51.46057698,-0.185993227,32,54987,5N13,0
LG05,WANDSWORTH TOWN STATION #,525965,175041,51.45982234,-0.186627823,211,50132,5N13,0
LG06,RUNNYMEDE,526743,169848,51.41297372,-0.177293113,347,77494,L701,0
LG08,ROEHAMPTON VALE ASDA,521866,172538,51.43822197,-0.246468425,167,53574,5P32,0
LG09,ROEHAMPTON VALE ASDA,521875,172543,51.43826498,-0.246337268,332,50544,5P32,0
LG10,NORLEY VALE,522389,173175,51.44383477,-0.238726502,206,58803,5P31,0
LG18,WITHYCOMBE ROAD,523677,173650,51.44782434,-0.220034704,188,53974,5P20,0
LG19,JOHN PAUL I I SCHOOL,523848,173664,51.4479128,-0.217570042,300,56608,5Q14,0
LG20,WINDLESHAM GROVE,524078,173416,51.44563336,-0.214348564,327,57049,5Q03,0
LG21,SOUTHMEAD PRIMARY SCHOOL,524160,173246,51.44408739,-0.213228741,333,71315,5Q07,0
LG22,SOUTHMEAD PRIMARY SCHOOL,524141,173304,51.44461288,-0.213481676,157,72799,5Q07,0
LG23,LEVANA CLOSE,523998,173045,51.44231626,-0.215629277,348,56907,5Q08,0
LG24,LEVANA CLOSE,524010,173032,51.44219678,-0.215461239,164,91546,5Q08,0
LG25,SMITHWOOD CLOSE,524023,172883,51.44085469,-0.215326478,3,76499,5Q09,0
LG26,SMITHWOOD CLOSE,524033,172907,51.44106822,-0.215174244,183,77254,5Q09,0
LG27,MURFETT CLOSE,524118,172720,51.4393688,-0.214017315,304,55751,5Q10,0
LG28,CHURCH ROAD,524271,172574,51.43802296,-0.211868148,152,72858,5Q11,0
LG29,CHURCH ROAD,524283,172525,51.43757991,-0.211712774,338,76949,5Q11,0
LG30,WOODSPRING ROAD,524436,172762,51.43967652,-0.209429122,25,52338,5Q12,0
LG31,WOODSPRING ROAD,524429,172714,51.43924662,-0.209546669,205,58505,5Q12,0
LG32,SOUTHDEAN GARDENS,524553,173011,51.44188886,-0.207658808,30,76166,5Q13,0
LG33,SOUTHDEAN GARDENS,524548,172975,51.44156639,-0.20774339,208,56811,5Q13,0
LG34,SOUTHFIELDS STATION <>,524696,173215,51.44369098,-0.205530213,213,53064,5L12,0
LG35,FALCON LANE,527522,175525,51.46382382,-0.164051193,332,74873,5710,0
LG36,CLAPHAM JUNCTION STATION # / GRANT ROAD,527160,175639,51.46492991,-0.16921907,66,71849,5409,0
LG37,CLAPHAM JUNCTION STATION # / GRANT ROAD,527146,175621,51.46477127,-0.169426999,246,52137,5409,0
LG38,LOMBARD ROAD,526680,176205,51.47012478,-0.175923178,354,71157,5410,0
LG39,LOMBARD ROAD,526695,176151,51.46963607,-0.175726672,172,50182,5410,0
LG40,BATTERSEA HIGH STREET,526754,176623,51.47386518,-0.174708256,221,48539,5411,0
LG41,GRANFIELD STREET,526946,176767,51.47511639,-0.171893166,65,53356,5310,0
LG42,SUNBURY LANE,526866,176881,51.47615897,-0.173003643,210,52196,5310,0
LG43,PARKGATE ROAD,527149,176997,51.47713803,-0.168888638,24,59112,5302,0
LG44,MORGANS WALK,527087,177102,51.4780957,-0.169743246,233,54377,5309,0
LG47,CLAPHAM JUNCTION STATION #,527319,175434,51.46305163,-0.167004977,57,58490,5704,0
LG48,ROEHAMPTON VALE ASDA,521891,172545,51.43827951,-0.246106471,152,73068,5P32,0
LG50,WIMBLEDON STATION # <> >T<,524787,170616,51.42031062,-0.20513724,293,55127,L203,0
LG53,SOUTHMEAD ROAD,524184,173450,51.44591573,-0.212811944,61,77997,5Q04,0
LG54,STAPLEFORD CLOSE,524131,173598,51.4472576,-0.213522367,326,73543,5Q02,0
LG55,DURAND CLOSE,527817,166021,51.37833536,-0.163234779,49,54047,J025,0
LG56,DOWNVIEW AND HIGHDOWN PRISONS,526169,161451,51.33762791,-0.188525579,357,58001,ZH09,0
LG57,CRANMER TERRACE,526840,171470,51.42753067,-0.175318298,228,47087,5D05,0
LG58,ST GEORGE'S HOSPITAL,526844,171121,51.42439294,-0.175385758,121,48141,5D03,0
LG59,CHEAM LEISURE CENTRE,523647,164713,51.36750232,-0.223582536,160,54478,JC09,0
LG60,WESTMORLAND WAY,530020,167957,51.39523555,-0.130885998,306,71423,L930,0
LG61,BATTERSEA HIGH STREET,526741,176624,51.47387708,-0.174894998,41,72801,5411,0
LG65,WIMBLEDON STATION # <> >T<,524794,170559,51.41979675,-0.205056683,333,49825,L203,0
LG66,SIR CYRIL BLACK WAY,525021,170404,51.41835355,-0.201848096,232,72757,L204,0
LG67,SIR CYRIL BLACK WAY,525025,170399,51.41830773,-0.201792359,235,51681,L204,0
LG68,SIR CYRIL BLACK WAY,525029,170396,51.41827988,-0.201735917,240,58891,L204,0
LG69,SIR CYRIL BLACK WAY,525041,170401,51.41832218,-0.201561651,242,72190,L204,0
M1,CLEMENTINE CHURCHILL HOSPITAL,515515,186284,51.56311171,-0.333308339,301,50644,S309,0
M10,PETER AVENUE,522710,184073,51.54171908,-0.23031959,19,47621,R611,0
M11,CHAMBERS LANE,522918,184439,51.54496346,-0.227193565,112,57533,R610,0
M12,BRONDESBURY PARK,523404,184450,51.54495625,-0.220183918,12,77843,RB10,0
M13,BRONDESBURY PARK,523391,184340,51.5439704,-0.220409896,194,72101,RB10,0
M14,CHAMBERS LANE,522897,184435,51.54493208,-0.227497683,294,54969,R610,0
M15,PETER AVENUE,522709,184039,51.5414137,-0.230345861,200,59396,R611,0
M18,COLLEGE HILL ROAD,515872,190869,51.60425093,-0.326646235,341,75769,SA08,0
M19,COLLEGE HILL ROAD,515889,190847,51.60404968,-0.326408116,159,59176,SA08,0
M2,CLEMENTINE CHURCHILL HOSPITAL,515549,186269,51.56296991,-0.332822931,126,59489,S309,0
M20,HIGHFIELD AVENUE,518474,186332,51.5629292,-0.290618844,356,48382,RM01,0
M22,BEVERLEY GARDENS,518760,187123,51.56997884,-0.286226973,324,47701,R409,0
M23,RAVENSCROFT AVENUE,518412,187390,51.57245195,-0.291156394,313,73881,R408,0
M24,RAVENSCROFT AVENUE,518466,187353,51.57210803,-0.290389954,132,52585,R408,0
M25,BEVERLEY GARDENS,518784,187104,51.569803,-0.285887231,153,48761,R409,0
M26,MAYFIELDS CLOSE,518968,186833,51.56732836,-0.283325069,141,56444,R410,0
M27,BLOOD TRANSFUSION CENTRE,519646,191279,51.60714678,-0.272030734,54,53736,SE11,0
M28,DEANSBROOK CLOSE,520080,191444,51.60853744,-0.265709317,75,47948,TD11,0
M29,DEANSBROOK CLOSE,520123,191444,51.60852826,-0.265088583,256,76674,TD11,0
M3,ROXETH HILL,515174,186695,51.56687579,-0.338091467,8,48987,S308,0
M30,BLOOD TRANSFUSION CENTRE,519635,191256,51.60694239,-0.272197371,233,51086,SE11,0
M31,WOODCROFT AVENUE,521405,191673,51.61031153,-0.246502891,135,50419,TF19,0
M32,WIGGINS MEAD,521724,191034,51.60449924,-0.242119682,175,48673,T715,0
M33,BARNET COLLEGE,521722,190841,51.60276497,-0.242215554,181,74103,T714,0
M34,SOUTH MEAD,521852,190768,51.60208072,-0.240364548,87,75530,T713,0
M35,ROYAL AIR FORCE MUSEUM,521940,190240,51.59731595,-0.239277999,208,47082,T712,0
M36,MIDDLESEX UNIVERSITY,521715,190109,51.59618718,-0.242570641,267,51649,T717,0
M37,EDGWARE ROAD,520759,189692,51.5926449,-0.256510859,234,58186,T710,0
M38,COLINDALE ASDA,520493,189808,51.59374449,-0.260309553,242,77594,R015,0
M4,ROXETH HILL,515188,186709,51.56699877,-0.337884955,187,57651,S308,0
M40,ROYAL AIR FORCE MUSEUM,521960,190305,51.59789585,-0.238966759,28,71110,T712,0
M41,SOUTH MEAD,521814,190757,51.60199007,-0.24091684,273,49272,T713,0
M42,BARNET COLLEGE,521713,190926,51.6035309,-0.24231595,1,77012,T714,0
M43,WIGGINS MEAD,521673,191117,51.60525628,-0.242827021,322,77340,T715,0
M44,WOODCROFT PARK,521625,191367,51.60751368,-0.243433138,328,51264,T716,0
